frame_id,reward
0,6.522516556291391
1,-0.09999999999999964
2,-0.09999999999999964
3,-0.09999999999999964
4,-0.09999999999999964
5,-0.09999999999999964
6,-0.09999999999999964
7,-0.09999999999999964
8,-0.09999999999999964
9,-0.09999999999999964
10,-0.09999999999999964
11,-0.09999999999999964
12,-0.09999999999999964
13,-0.09999999999999964
14,3.2112582781456958
15,-0.09999999999999964
16,-0.09999999999999964
17,-0.09999999999999964
18,-0.09999999999999964
19,-0.09999999999999964
20,-0.09999999999999964
21,-0.09999999999999964
22,-0.09999999999999964
23,-0.09999999999999964
24,-0.09999999999999964
25,-0.09999999999999964
26,-0.09999999999999964
27,-0.09999999999999964
28,-0.09999999999999964
29,-0.09999999999999964
30,-0.09999999999999964
31,-0.09999999999999964
32,-0.09999999999999964
33,-0.09999999999999964
34,-0.09999999999999964
35,-0.09999999999999964
36,-0.09999999999999964
37,-0.09999999999999964
38,-0.09999999999999964
39,-0.09999999999999964
40,3.2112582781456958
41,-0.09999999999999964
42,-0.09999999999999964
43,-0.09999999999999964
44,-0.09999999999999964
45,-0.09999999999999964
46,-0.09999999999999964
47,-0.09999999999999964
48,-0.09999999999999964
49,-0.09999999999999964
50,-0.09999999999999964
51,-0.09999999999999964
52,-0.09999999999999964
53,3.2112582781456958
54,-0.09999999999999964
55,-0.09999999999999964
56,-0.09999999999999964
57,-0.09999999999999964
58,-0.09999999999999964
59,-0.09999999999999964
60,-0.09999999999999964
61,-0.09999999999999964
62,3.2112582781456958
63,-0.09999999999999964
64,-0.09999999999999964
65,-0.09999999999999964
66,-0.09999999999999964
67,-0.09999999999999964
68,-0.09999999999999964
69,-0.09999999999999964
70,-0.09999999999999964
71,-0.09999999999999964
72,-0.09999999999999964
73,-0.09999999999999964
74,3.2112582781456958
75,-0.09999999999999964
76,-0.09999999999999964
77,-0.09999999999999964
78,-0.09999999999999964
79,-0.09999999999999964
80,-0.09999999999999964
81,-0.09999999999999964
82,-0.09999999999999964
83,-0.09999999999999964
84,-0.09999999999999964
85,3.211258278145692
86,-0.10000000000000142
87,-0.10000000000000142
88,-0.10000000000000142
89,-0.10000000000000142
90,-0.10000000000000142
91,-0.10000000000000142
92,-0.10000000000000142
93,-0.10000000000000142
94,-0.10000000000000142
95,-0.10000000000000142
96,3.211258278145692
97,-0.10000000000000142
98,-0.10000000000000142
99,-0.10000000000000142
100,-0.10000000000000142
101,-0.10000000000000142
102,-0.10000000000000142
103,-0.10000000000000142
104,3.211258278145692
105,-0.10000000000000142
106,-0.10000000000000142
107,-0.10000000000000142
108,-0.10000000000000142
109,-0.10000000000000142
110,-0.10000000000000142
111,-0.10000000000000142
112,-0.10000000000000142
113,3.211258278145692
114,-0.10000000000000142
115,-0.10000000000000142
116,-0.10000000000000142
117,-0.10000000000000142
118,-0.10000000000000142
119,-0.10000000000000142
120,-0.10000000000000142
121,-0.10000000000000142
122,3.211258278145692
123,-0.10000000000000142
124,-0.10000000000000142
125,-0.10000000000000142
126,-0.10000000000000142
127,-0.10000000000000142
128,-0.10000000000000142
129,-0.10000000000000142
130,-0.10000000000000142
131,-0.10000000000000142
132,-0.10000000000000142
133,-0.10000000000000142
134,-0.10000000000000142
135,-0.10000000000000142
136,3.211258278145692
137,-0.10000000000000142
138,-0.10000000000000142
139,-0.10000000000000142
140,-0.10000000000000142
141,-0.10000000000000142
142,-0.10000000000000142
143,-0.10000000000000142
144,-0.10000000000000142
145,-0.10000000000000142
146,-0.10000000000000142
147,-0.10000000000000142
148,-0.10000000000000142
149,-0.10000000000000142
150,-0.10000000000000142
151,-0.10000000000000142
152,-0.10000000000000142
153,3.211258278145692
154,-0.10000000000000142
155,-0.10000000000000142
156,-0.10000000000000142
157,-0.10000000000000142
158,-0.10000000000000142
159,-0.10000000000000142
160,-0.10000000000000142
161,-0.10000000000000142
162,-0.10000000000000142
163,-0.10000000000000142
164,3.211258278145692
165,-0.10000000000000142
166,-0.10000000000000142
167,-0.10000000000000142
168,-0.10000000000000142
169,-0.10000000000000142
170,-0.10000000000000142
171,-0.10000000000000142
172,-0.10000000000000142
173,-0.10000000000000142
174,-0.10000000000000142
175,3.211258278145692
176,-0.10000000000000142
177,-0.10000000000000142
178,-0.10000000000000142
179,-0.10000000000000142
180,-0.10000000000000142
181,-0.10000000000000142
182,-0.10000000000000142
183,-0.10000000000000142
184,-0.10000000000000142
185,-0.10000000000000142
186,-0.10000000000000142
187,-0.10000000000000142
188,-0.10000000000000142
189,-0.10000000000000142
190,-0.10000000000000142
191,-0.10000000000000142
192,-0.10000000000000142
193,-0.10000000000000142
194,-0.10000000000000142
195,-0.10000000000000142
196,-0.10000000000000142
197,3.211258278145692
198,-0.10000000000000142
199,-0.10000000000000142
200,-0.10000000000000142
201,-0.10000000000000142
202,-0.10000000000000142
203,-0.10000000000000142
204,-0.10000000000000142
205,-0.10000000000000142
206,-0.10000000000000142
207,-0.10000000000000142
208,-0.10000000000000142
209,-0.10000000000000142
210,-0.10000000000000142
211,-0.10000000000000142
212,-0.10000000000000142
213,-0.10000000000000142
214,-0.10000000000000142
215,-0.10000000000000142
216,-0.10000000000000142
217,3.211258278145692
218,-0.10000000000000142
219,-0.10000000000000142
220,-0.10000000000000142
221,-0.10000000000000142
222,-0.10000000000000142
223,-0.10000000000000142
224,-0.10000000000000142
225,-0.10000000000000142
226,-0.10000000000000142
227,-0.10000000000000142
228,-0.10000000000000142
229,3.211258278145692
230,-0.10000000000000142
231,-0.10000000000000142
232,-0.10000000000000142
233,-0.10000000000000142
234,-0.10000000000000142
235,-0.10000000000000142
236,-0.10000000000000142
237,-0.10000000000000142
238,3.211258278145692
239,-0.10000000000000142
240,-0.10000000000000142
241,-0.10000000000000142
242,-0.10000000000000142
243,-0.10000000000000142
244,-0.10000000000000142
245,-0.10000000000000142
246,-0.10000000000000142
247,-0.10000000000000142
248,-0.10000000000000142
249,-0.10000000000000142
250,-0.10000000000000142
251,-0.10000000000000142
252,-0.10000000000000142
253,-0.10000000000000142
254,-0.10000000000000142
255,-0.10000000000000142
256,-0.10000000000000142
257,-0.10000000000000142
258,-0.10000000000000142
259,-0.10000000000000142
260,3.211258278145692
261,-0.10000000000000142
262,-0.10000000000000142
263,-0.10000000000000142
264,-0.10000000000000142
265,-0.10000000000000142
266,-0.10000000000000142
267,-0.10000000000000142
268,-0.10000000000000142
269,-0.10000000000000142
270,-0.10000000000000142
271,-0.10000000000000142
272,-0.10000000000000142
273,-0.10000000000000142
274,-0.10000000000000142
275,-0.10000000000000142
276,-0.10000000000000142
277,-0.10000000000000142
278,-0.10000000000000142
279,-0.10000000000000142
280,-0.10000000000000142
281,-0.10000000000000142
282,-0.10000000000000142
283,-0.10000000000000142
284,-0.10000000000000142
285,-0.10000000000000142
286,-0.10000000000000142
287,-0.10000000000000142
288,-0.10000000000000142
289,-0.10000000000000142
290,-0.10000000000000142
291,-0.10000000000000142
292,-0.10000000000000142
293,-0.10000000000000142
294,-0.10000000000000142
295,-0.10000000000000142
296,-0.10000000000000142
297,-0.10000000000000142
298,-0.10000000000000142
299,-0.10000000000000142
300,-0.10000000000000142
301,-0.10000000000000142
302,-0.10000000000000142
303,-0.10000000000000142
304,-0.10000000000000142
305,-0.10000000000000142
306,-0.10000000000000142
307,-0.10000000000000142
308,-0.10000000000000142
309,-0.10000000000000142
310,-0.10000000000000142
311,-0.10000000000000142
312,-0.10000000000000142
313,-0.10000000000000142
314,-0.10000000000000142
315,-0.10000000000000142
316,-0.10000000000000142
317,-0.10000000000000142
318,-0.10000000000000142
319,-0.10000000000000142
320,-0.10000000000000142
321,-0.10000000000000142
322,-0.10000000000000142
323,-0.10000000000000142
324,-0.10000000000000142
325,-0.10000000000000142
326,-0.10000000000000142
327,-0.10000000000000142
328,-0.10000000000000142
329,-0.10000000000000142
330,-0.10000000000000142
331,-0.10000000000000142
332,-0.10000000000000142
333,-0.10000000000000142
334,-0.10000000000000142
335,-0.10000000000000142
336,-0.10000000000000142
337,-0.10000000000000142
338,-0.10000000000000142
339,-0.10000000000000142
340,-0.10000000000000142
341,-0.10000000000000142
342,-0.10000000000000142
343,-0.10000000000000142
344,-0.10000000000000142
345,-0.10000000000000142
346,-0.10000000000000142
347,-0.10000000000000142
348,-0.10000000000000142
349,-0.10000000000000142
350,-0.10000000000000142
351,-0.10000000000000142
352,-0.10000000000000142
353,-0.10000000000000142
354,-0.10000000000000142
355,-0.10000000000000142
356,-0.10000000000000142
357,-0.10000000000000142
358,-0.10000000000000142
359,-0.10000000000000142
360,-0.10000000000000142
361,-0.10000000000000142
362,-0.10000000000000142
363,-0.10000000000000142
364,-0.10000000000000142
365,-0.10000000000000142
366,-0.10000000000000142
367,-0.10000000000000142
368,-0.10000000000000142
369,-0.10000000000000142
370,-0.10000000000000142
371,-0.10000000000000142
372,-0.10000000000000142
373,-0.10000000000000142
374,-0.10000000000000142
375,-0.10000000000000142
376,-0.10000000000000142
377,-0.10000000000000142
378,-0.10000000000000142
379,-0.10000000000000142
380,-0.10000000000000142
381,-0.10000000000000142
382,-0.10000000000000142
383,-0.10000000000000142
384,-0.10000000000000142
385,-0.10000000000000142
386,-0.10000000000000142
387,-0.10000000000000142
388,-0.10000000000000142
389,-0.10000000000000142
390,-0.10000000000000142
391,-0.10000000000000142
392,-0.10000000000000142
393,-0.10000000000000142
394,-0.10000000000000142
395,-0.10000000000000142
396,-0.10000000000000142
397,-0.10000000000000142
398,-0.10000000000000142
399,-0.10000000000000142
400,-0.10000000000000142
401,-0.10000000000000142
402,-0.10000000000000142
403,-0.10000000000000142
404,-0.10000000000000142
405,-0.10000000000000142
406,-0.10000000000000142
407,-0.10000000000000142
408,-0.10000000000000142
409,-0.10000000000000142
410,-0.10000000000000142
411,-0.10000000000000142
412,-0.10000000000000142
413,-0.10000000000000142
414,-0.10000000000000142
415,-0.10000000000000142
416,-0.10000000000000142
417,-0.10000000000000142
418,-0.10000000000000142
419,-0.10000000000000142
420,-0.10000000000000142
421,-0.10000000000000142
422,-0.10000000000000142
423,-0.10000000000000142
424,-0.10000000000000142
425,-0.10000000000000142
426,-0.10000000000000142
427,-0.10000000000000142
428,-0.10000000000000142
429,-0.10000000000000142
430,-0.10000000000000142
431,-0.10000000000000142
432,-0.10000000000000142
433,-0.10000000000000142
434,-0.10000000000000142
435,-0.10000000000000142
436,-0.10000000000000142
437,-0.10000000000000142
438,-0.10000000000000142
439,-0.10000000000000142
440,-0.10000000000000142
441,-0.10000000000000142
442,-0.10000000000000142
443,-0.10000000000000142
444,-0.10000000000000142
445,-0.10000000000000142
446,-0.10000000000000142
447,-0.10000000000000142
448,-0.10000000000000142
449,-0.10000000000000142
450,-0.10000000000000142
451,-0.10000000000000142
452,-0.10000000000000142
453,-0.10000000000000142
454,-0.10000000000000142
455,-0.10000000000000142
456,-0.10000000000000142
457,-0.10000000000000142
458,-0.10000000000000142
459,-0.10000000000000142
460,-0.10000000000000142
461,-0.10000000000000142
462,-0.10000000000000142
463,-0.10000000000000142
464,-0.10000000000000142
465,-0.10000000000000142
466,-0.10000000000000142
467,-0.10000000000000142
468,-0.10000000000000142
469,-0.10000000000000142
470,-0.10000000000000142
471,-0.10000000000000142
472,-0.10000000000000142
473,-0.10000000000000142
474,-0.10000000000000142
475,-0.10000000000000142
476,-0.10000000000000142
477,-0.10000000000000142
478,-0.10000000000000142
479,-0.10000000000000142
480,-0.10000000000000142
481,-0.10000000000000142
482,-0.10000000000000142
483,-0.10000000000000142
484,-0.10000000000000142
485,-0.10000000000000142
486,-0.10000000000000142
487,-0.10000000000000142
488,-0.10000000000000142
489,-0.10000000000000142
490,-0.10000000000000142
491,-0.10000000000000142
492,-0.10000000000000142
493,-0.10000000000000142
494,-0.10000000000000142
495,-0.10000000000000142
496,-0.10000000000000142
497,-0.10000000000000142
498,-0.10000000000000142
499,-0.10000000000000142
500,-0.10000000000000142
501,-0.10000000000000142
502,-0.10000000000000142
503,-0.10000000000000142
504,-0.10000000000000142
505,-0.10000000000000142
506,-0.10000000000000142
507,-0.10000000000000142
508,-0.10000000000000142
509,-0.10000000000000142
510,-0.10000000000000142
511,-0.10000000000000142
512,-0.10000000000000142
513,-0.10000000000000142
514,-0.10000000000000142
515,-0.10000000000000142
516,-0.10000000000000142
517,-0.10000000000000142
518,-0.10000000000000142
519,-0.10000000000000142
520,-0.10000000000000142
521,-0.10000000000000142
522,-0.10000000000000142
523,-0.10000000000000142
524,-0.10000000000000142
525,-0.10000000000000142
526,-0.10000000000000142
527,-0.10000000000000142
528,-0.10000000000000142
529,-0.10000000000000142
530,-0.10000000000000142
531,-0.10000000000000142
532,-0.10000000000000142
533,-0.10000000000000142
534,-0.10000000000000142
535,-0.09999999999999964
536,-0.09999999999999964
537,-0.09999999999999964
538,-0.09999999999999964
539,-0.09999999999999964
540,-0.09999999999999964
541,-0.09999999999999964
542,-0.09999999999999964
543,-0.09999999999999964
544,-0.09999999999999964
545,-0.09999999999999964
546,-0.09999999999999964
547,-0.09999999999999964
548,-0.09999999999999964
549,-0.09999999999999964
550,-0.09999999999999964
551,-0.09999999999999964
552,-0.09999999999999964
553,-0.09999999999999964
554,-0.09999999999999964
555,-0.09999999999999964
556,-0.09999999999999964
557,-0.09999999999999964
558,-0.09999999999999964
559,-0.09999999999999964
560,-0.09999999999999964
561,-0.09999999999999964
562,-0.09999999999999964
563,-0.09999999999999964
564,-0.09999999999999964
565,-0.09999999999999964
566,-0.09999999999999964
567,-0.09999999999999964
568,-0.09999999999999964
569,-0.09999999999999964
570,-0.09999999999999964
571,-0.09999999999999964
572,-0.09999999999999964
573,-0.09999999999999964
574,-0.09999999999999964
575,-0.09999999999999964
576,-0.09999999999999964
577,-0.09999999999999964
578,-0.09999999999999964
579,-0.09999999999999964
580,-0.09999999999999964
581,-0.09999999999999964
582,-0.09999999999999964
583,-0.09999999999999964
584,-0.09999999999999964
585,-0.09999999999999964
586,-0.09999999999999964
587,-0.09999999999999964
588,-0.09999999999999964
589,-0.09999999999999964
590,-0.09999999999999964
591,-0.09999999999999964
592,-0.09999999999999964
593,-0.09999999999999964
594,-0.09999999999999964
595,-0.09999999999999964
596,-0.09999999999999964
597,-0.09999999999999964
598,-0.09999999999999964
599,-0.09999999999999964
600,-0.09999999999999964
601,-0.09999999999999964
602,-0.09999999999999964
603,-0.09999999999999964
604,-0.09999999999999964
605,-0.09999999999999964
606,-0.09999999999999964
607,-0.09999999999999964
608,-0.09999999999999964
609,-0.09999999999999964
610,-0.09999999999999964
611,-0.09999999999999964
612,-0.09999999999999964
613,-0.09999999999999964
614,-0.09999999999999964
615,-0.09999999999999964
616,-0.09999999999999964
617,-0.09999999999999964
618,-0.09999999999999964
619,-0.09999999999999964
620,-0.09999999999999964
621,-0.09999999999999964
622,-0.09999999999999964
623,-0.09999999999999964
624,-0.09999999999999964
625,-0.09999999999999964
626,-0.09999999999999964
627,-0.09999999999999964
628,-0.09999999999999964
629,-0.09999999999999964
630,-0.09999999999999964
631,-0.09999999999999964
632,-0.09999999999999964
633,-0.09999999999999964
634,-0.09999999999999964
635,-0.09999999999999964
636,-0.09999999999999964
637,-0.09999999999999964
638,-0.09999999999999964
639,-0.09999999999999964
640,-0.09999999999999964
641,-0.09999999999999964
642,-0.09999999999999964
643,-0.09999999999999964
644,-0.09999999999999964
645,-0.09999999999999964
646,-0.09999999999999964
647,-0.09999999999999964
648,-0.09999999999999964
649,-0.09999999999999964
650,-0.09999999999999964
651,-0.09999999999999964
652,-0.09999999999999964
653,-0.09999999999999964
654,-0.09999999999999964
655,-0.10000000000000009
656,-0.10000000000000009
657,-0.10000000000000009
658,-0.10000000000000009
659,-0.10000000000000009
660,-0.10000000000000009
661,-0.10000000000000009
662,-0.10000000000000009
663,-0.10000000000000009
664,-0.10000000000000009
665,-0.10000000000000009
666,-0.10000000000000009
667,-0.10000000000000009
668,-0.10000000000000009
669,-0.10000000000000009
670,-0.10000000000000009
671,-0.10000000000000009
672,-0.10000000000000009
673,-0.10000000000000009
674,-0.10000000000000009
675,-0.10000000000000009
676,-0.10000000000000009
677,-0.10000000000000009
678,-0.10000000000000009
679,-0.10000000000000009
680,-0.10000000000000009
681,-0.10000000000000009
682,-0.10000000000000009
683,-0.10000000000000009
684,-0.10000000000000009
685,-0.09999999999999998
686,-0.09999999999999998
687,-0.09999999999999998
688,-0.09999999999999998
689,-0.09999999999999998
690,-0.09999999999999998
691,-0.09999999999999998
692,-0.1
693,-0.1
694,-0.1
695,-0.1
696,-0.1
697,-0.1
698,-0.10000000000000003
699,-0.09999999999999998
700,-0.09999999999999998
701,-0.09999999999999998
702,-0.09999999999999998
703,-0.09999999999999998
704,-0.09999999999999998
705,-0.10000000000000009
706,-0.10000000000000009
707,-0.10000000000000009
708,-0.10000000000000009
709,-0.10000000000000009
710,-0.10000000000000009
711,-0.10000000000000009
712,-0.10000000000000009
713,-0.10000000000000009
714,-0.10000000000000009
715,-0.09999999999999987
716,-0.10000000000000009
717,-0.10000000000000009
718,-0.10000000000000009
719,-0.10000000000000009
720,-0.10000000000000009
721,-0.10000000000000009
722,-0.10000000000000009
723,-0.10000000000000009
724,-0.10000000000000009
725,-0.10000000000000009
726,-0.10000000000000009
727,-0.10000000000000009
728,-0.10000000000000009
729,-0.10000000000000009
730,-0.10000000000000009
731,-0.10000000000000009
732,-0.10000000000000009
733,-0.10000000000000009
734,-0.10000000000000009
735,-0.10000000000000009
736,-0.09999999999999964
737,-0.09999999999999964
738,-0.09999999999999964
739,-0.09999999999999964
740,-0.09999999999999964
741,-0.09999999999999964
742,-0.09999999999999964
743,-0.09999999999999964
744,-0.09999999999999964
745,-0.09999999999999964
746,-0.09999999999999964
747,-0.09999999999999964
748,-0.09999999999999964
749,-0.09999999999999964
750,-0.09999999999999964
751,-0.09999999999999964
752,-0.09999999999999964
753,-0.09999999999999964
754,-0.09999999999999964
755,-0.09999999999999964
756,-0.09999999999999964
757,-0.09999999999999964
758,-0.09999999999999964
759,-0.09999999999999964
760,-0.09999999999999964
761,-0.09999999999999964
762,-0.09999999999999964
763,-0.09999999999999964
764,-0.09999999999999964
765,-0.09999999999999964
766,-0.09999999999999964
767,-0.09999999999999964
768,-0.09999999999999964
769,-0.09999999999999964
770,-0.09999999999999964
771,-0.09999999999999964
772,-0.09999999999999964
773,-0.09999999999999964
774,-0.09999999999999964
775,-0.09999999999999964
776,-0.09999999999999964
777,-0.09999999999999964
778,-0.09999999999999964
779,-0.09999999999999964
780,-0.09999999999999964
781,-0.09999999999999964
782,-0.09999999999999964
783,-0.09999999999999964
784,-0.09999999999999964
785,-0.09999999999999964
786,-0.09999999999999964
787,-0.09999999999999964
788,-0.09999999999999964
789,-0.09999999999999964
790,-0.09999999999999964
791,-0.09999999999999964
792,-0.09999999999999964
793,-0.09999999999999964
794,-0.09999999999999964
795,-0.09999999999999964
796,-0.09999999999999964
797,-0.09999999999999964
798,-0.09999999999999964
799,-0.09999999999999964
800,-0.09999999999999964
801,-0.09999999999999964
802,-0.09999999999999964
803,-0.09999999999999964
804,-0.09999999999999964
805,-0.09999999999999964
806,-0.09999999999999964
807,-0.09999999999999964
808,-0.09999999999999964
809,-0.09999999999999964
810,-0.09999999999999964
811,-0.09999999999999964
812,-0.09999999999999964
813,-0.09999999999999964
814,-0.09999999999999964
815,-0.09999999999999964
816,-0.09999999999999964
817,-0.09999999999999964
818,-0.09999999999999964
819,-0.09999999999999964
820,-0.09999999999999964
821,-0.09999999999999964
822,-0.09999999999999964
823,-0.09999999999999964
824,-0.09999999999999964
825,-0.09999999999999964
826,-0.09999999999999964
827,-0.09999999999999964
828,-0.09999999999999964
829,-0.09999999999999964
830,-0.09999999999999964
831,-0.09999999999999964
832,-0.09999999999999964
833,-0.09999999999999964
834,-0.09999999999999964
835,-0.09999999999999964
836,-0.09999999999999964
837,-0.09999999999999964
838,-0.09999999999999964
839,-0.09999999999999964
840,-0.09999999999999964
841,-0.09999999999999964
842,-0.09999999999999964
843,-0.09999999999999964
844,-0.09999999999999964
845,-0.09999999999999964
846,-0.09999999999999964
847,-0.09999999999999964
848,-0.09999999999999964
849,-0.09999999999999964
850,-0.09999999999999964
851,-0.09999999999999964
852,-0.09999999999999964
853,-0.09999999999999964
854,-0.09999999999999964
855,-0.09999999999999964
856,-0.10000000000000142
857,-0.10000000000000142
858,-0.10000000000000142
859,-0.10000000000000142
860,-0.10000000000000142
861,-0.10000000000000142
862,-0.10000000000000142
863,-0.10000000000000142
864,-0.10000000000000142
865,-0.10000000000000142
866,-0.10000000000000142
867,-0.10000000000000142
868,-0.10000000000000142
869,-0.10000000000000142
870,-0.10000000000000142
871,-0.10000000000000142
872,-0.10000000000000142
